dBLUE,dDVI,dEVI,dGREEN,dLSWI,dNBR,dNBR2,dNBR_,dNDRE1,dNDSI,dNDVI,dNDWI,dNIR,dPEP,dRDFI,dRED,dRED1,dRED2,dRED3,dRED4,dRVI,dSAVI,dSWIR1,dSWIR2,Landcover
-115.5,-461.5,-0.309179648,-116.5,-0.004724354,-0.053787398,0.212844524,0.047232633,-0.007433873,0.019285587,0.009846665,-0.014356684,-532.5,0.087756716,0.085539133,-71,-121.5,-406.5,-558.5,-495.5,-0.171078266,0.01473653,-30.5,13.5,2
-83,3614,0.252836641,105.5,0.070460521,0.169459809,0.343529623,-0.096755514,0.15002914,0.105594421,0.15115477,-0.117895022,3478,-2.822051607,-0.034664464,-136,174.5,2035.5,2997.5,3111,0.069328927,0.226778064,279,115,2
-115.5,395,-0.143031388,-94.5,0.015720462,0.044655321,0.288041954,-0.014289228,0.080492236,0.056583425,0.054249194,-0.057320507,303,-0.969526971,0.073648058,-92,-175,151.5,267.5,145.5,-0.147296117,0.081371598,-42,-57.5,2
-144,330,-0.111543171,-188.5,0.048257161,0.044596432,0.298125245,-0.016136512,0.102078443,0.092352976,0.07806164,-0.100677443,196.5,-1.715913893,-0.057108434,-133.5,-270,-96.5,72.5,194.5,0.114216868,0.117079106,-80,-65.5,2
-173,229,0.023835245,-258.5,0.062434319,0.080502422,0.282984042,-0.029469962,0.126110936,0.119256989,0.10884083,-0.134138376,42,-1.660656883,-0.053405589,-187,-365.5,-256,-172.5,-84.5,0.106811177,0.16322686,-285,-164,2
-40.5,-283,0.358008198,-216,0.028029607,-0.022384757,0.265008136,0.023292383,0.06648559,0.069049561,0.027974572,-0.07011983,-369.5,-1.201840758,-0.0283394,-86.5,-295,-444,-303.5,-300,0.0566788,0.041936212,16.5,-12,2
-60.5,132.5,-0.104205288,-56.5,0.031268678,-0.069713234,0.173037876,0.081483103,-0.020897732,0.020484349,0.026218379,-0.032210514,89.5,-0.342790543,-0.115279164,-43,16.5,-94,-89.5,-124,0.230558328,0.039324304,281,199,2
-201.5,-573,-0.170551357,-310.5,0.037933014,-0.015986915,0.221629564,0.03654733,0.051456341,0.06829786,0.052856423,-0.077656948,-760,-0.880427111,-0.108848709,-187,-440.5,-820.5,-884,-881,0.217697417,0.079232658,-255.5,-137,2
-168.5,-168.5,-0.085588591,-252,0.029140936,-0.005321521,0.217738127,0.024051027,0.057896235,0.084411362,0.066157304,-0.089178712,-335.5,-0.93047557,-0.424760382,-167,-302,-426,-426,-349,0.849520764,0.099196457,-188,-70.5,2
-147.5,-80,0.00535349,-208,0.042840392,0.013465282,0.231902451,0.00806202,0.105377211,0.079986817,0.07717236,-0.088469025,-240,-1.957636779,0.319588249,-160,-356.5,-380.5,-244,-239,-0.639176497,0.115715254,-158,-88,2
-177.5,-391.5,-0.128875046,-320,0.057299112,0.031012334,0.266662008,-8.88E-04,0.085830983,0.095352371,0.064349085,-0.111314587,-563,-1.948788124,-0.058757894,-171.5,-464,-730,-609.5,-662,0.117515787,0.096464476,-326.5,-186,2
-129.5,299,0.198172465,-163.5,0.027908798,0.10031499,0.301511113,-0.063020614,0.142199767,0.096897745,0.105706386,-0.095973513,130,-1.684072619,0.026084914,-169,-310.5,-23.5,114.5,174.5,-0.052169828,0.158531814,-165.5,-187.5,2
-96.5,385.5,0.466922398,-153.5,0.05322402,0.069701702,0.220544296,-0.017771889,0.068677323,0.067550943,0.11552192,-0.086807985,181,-0.546285922,-0.177642385,-204.5,-215,-117,-116,-50,0.355284769,0.173256968,-138,-128,2
485.5,-281,2.285927104,271,0.01587755,-0.282087094,-0.045129961,0.179208315,-0.118150216,-0.13236132,-0.16236784,0.107248273,78.5,1.282746138,-0.025689208,359.5,297,-19.5,193,120.5,0.051378416,-0.243501161,578,833.5,2
296.5,-465.5,0.030712573,166.5,0.037319976,-0.189586775,0.063237135,0.12895689,-0.097113456,-0.130973005,-0.16805746,0.091906638,-156,1.289250242,0.060023222,309.5,104,-302,-253.5,-286.5,-0.120046445,-0.252042407,200,424,2
-211.5,-2916,0.596271068,-408,-0.030027014,0.044333789,0.301397252,-0.068872278,0.028227395,-0.055760156,-0.03709929,0.065734763,-3156,-0.242184245,0.179166305,-240,-830,-2515.5,-2802,-3025,-0.358332611,-0.05581197,-1698.5,-798,2
-132,-303,0.136813662,-226,-0.015603192,0.032717005,0.241179765,-0.021148548,0.085751367,0.09020397,0.0612362,-0.071096642,-471,-1.318524903,-0.190537559,-168,-288,-308.5,-235.5,-372,0.381075118,0.091806861,-583.5,-190.5,2
187,-143,0.228657338,42.5,0.032397332,-0.07618626,0.182245062,0.060381154,-0.001766099,-0.038091913,-0.06332332,0.014938898,12.5,0.326406967,0.001931027,155.5,-63,-186,-84,-182,-0.003862053,-0.094968606,212,227.5,2
-92,-230,0.13013912,-152.5,0.014403309,0.035047153,0.23356293,-0.021710912,0.032536698,0.04579896,0.048606157,-0.047346512,-352.5,-0.862654753,-0.052728172,-122.5,-204.5,-354,-319.5,-336,0.105456345,0.072867173,-300.5,-166.5,2
-74.5,331.5,0.180623564,-66,-0.001191288,0.020785744,0.101568852,0.00525519,0.017337832,0.054337878,0.070660815,-0.047771482,210.5,-0.530549616,-0.075080164,-121,41.5,179.5,221,168,0.150160328,0.105980396,147,31.5,2
-6,-1240.5,-0.417416688,-11,0.037262287,-0.128377925,0.122461765,0.112468431,-0.082971421,-0.122027053,-0.09263264,0.085663405,-1176,-0.157426568,0.008372216,64.5,-219,-1159,-1190.5,-1439,-0.016744432,-0.13897445,-250.5,16,2
-95,-1173,0.206069423,-280,0.011658778,-0.009127822,0.248561853,0.005717863,0.044640442,0.007405954,-0.009819022,-0.012899969,-1302.5,-0.079081375,-1.202962608,-129.5,-502,-1109,-1222,-1323,2.405925215,-0.01481619,-641,-257,2
-152,-1212,-0.272992053,-245,-0.008556111,0.073673111,0.303542233,-0.074958847,0.006003112,0.020588614,-0.006579313,-0.013844845,-1350.5,-1.260651286,-0.023939358,-138.5,-365,-1080,-1200,-1276.5,0.047878716,-0.009995253,-865,-462.5,2
-114.5,-25,0.210246779,-167.5,0.041645902,0.033760154,0.239087227,-0.00549887,0.048724154,0.055230368,0.07927796,-0.0693479,-182.5,-0.980344225,-0.340756026,-157.5,-234.5,-342.5,-299,-285.5,0.681512051,0.118877026,-230.5,-118,2
1335.5,198,-26.72821092,1034.5,0.057936408,-0.158229258,0.108060888,0.067263467,-0.130443407,-0.323773081,-0.27576628,0.24678436,1145,5.00654061,0.27171036,947,653.5,557.5,550.5,528,-0.543420719,-0.413544735,982.5,783.5,2
640.5,-219.5,-0.784023818,661.5,-0.085369876,-0.54170704,-0.284311142,0.323467673,-0.144098142,-0.140625379,-0.2819375,0.180722174,667,1.166845985,0.146935394,886.5,1003.5,1195,1565,1901,-0.293870788,-0.422819691,2076.5,2600,2
-120,-530,-0.055342235,-235.5,0.043838223,0.00768911,0.283072848,0.014378944,0.065325353,0.054412523,0.033762015,-0.066606261,-650.5,-1.651708578,-0.080527731,-120.5,-394,-737.5,-663.5,-832,0.161055463,0.050592213,-346,-150,2
1326,80,0.880626955,1341.5,-0.008015855,-0.228926316,0.023845049,0.105867214,-0.191367023,-0.303381732,-0.32040238,0.277088716,1390.5,4.43718981,0.010283441,1310.5,1239.5,1182.5,1051,1053.5,-0.020566881,-0.480500763,1412,1317.5,2
-188.5,-1281,0.282430022,-338,0.040530304,0.078479675,0.325323323,-0.046869787,0.089593436,0.092360342,0.08238924,-0.093186229,-1508.5,-0.935417439,-0.187430903,-227.5,-587.5,-1322,-1535.5,-1640,0.374861806,0.123362023,-988,-446.5,2
-72.5,-110,0.03724941,-164,0.038818461,0.031982736,0.291136107,-0.013750522,0.074593827,0.050512481,0.034633674,-0.060668328,-194.5,-1.217753292,-0.064504882,-84.5,-294.5,-371,-240,-272,0.129009763,0.051930204,-239,-110.5,2
-144,140.5,0.051314235,-192,0.008115658,0.064901058,0.301597169,-0.031806473,0.114329575,0.103031087,0.08760075,-0.092205964,-22,-0.637012752,0.048698697,-162.5,-264,-58.5,-106,-85.5,-0.097397395,0.131371333,-298,-146.5,2
-106.5,254.5,0.290325756,-175.5,0.083720223,0.1510741,0.362910114,-0.077969364,0.11018288,0.069304363,0.09129997,-0.091688537,91.5,-1.122855793,0.192217764,-163,-313.5,-327,-296.5,-443,-0.384435528,0.13692629,-563,-332,2
-146.5,-395.5,1.157611731,-253.5,-0.007642858,0.186074532,0.369866561,-0.140620234,0.131556465,0.061569015,0.12473772,-0.051328395,-726,-1.465694916,-0.217123488,-330.5,-512,-582,-504,-759,0.434246975,0.187019573,-884.5,-625.5,2
-106.5,810,-0.069989184,-63.5,-0.025216295,0.037640208,0.30108009,-0.035832569,0.122435207,0.088903088,0.06898769,-0.063665901,707.5,-1.243928071,-0.05215982,-102.5,-107,719.5,958,1131.5,0.104319641,0.103490173,244,34,2
-6,498,0.508315509,-4.5,-0.005142914,0.142871407,0.289897805,-0.106108508,0.107192011,0.06710577,0.09580727,-0.057790975,421,-0.144718615,-0.107458482,-77,-46.5,379,387,488,0.214916963,0.143710053,-220.5,-146.5,2
-116,-201.5,0.011585047,-146.5,0.032072703,0.065763875,0.291825379,-0.036179624,0.096668398,0.039861672,0.05658,-0.050081684,-326.5,-1.443515827,-0.038472114,-125,-326.5,-410.5,-340.5,-455,0.076944228,0.084825155,-439,-201.5,2
-77,1397.5,0.374846869,-51.5,0.0068181,0.125901457,0.26151295,-0.073330577,0.151390182,0.11158677,0.11896226,-0.099190899,1251,-1.258201396,-0.107552415,-146.5,-66.5,965,1270,1209,0.215104829,0.178461619,140,-23,2
-100,996.5,0.227245406,-141.5,0.037833157,0.114485112,0.314584434,-0.053354855,0.163333626,0.129586949,0.110811785,-0.124956958,859.5,-1.437286487,0.113377946,-137,-204,484.5,679.5,623,-0.226755891,0.166231916,14.5,-76,2
-39.5,301.5,-0.202441804,-43,0.050768709,0.0295288,0.259146131,1.91E-04,0.018669626,0.020626316,0.008571258,-0.040272007,310.5,-0.068585879,-0.142749123,9,-53.5,-26.5,-60,51,0.285498246,0.012870607,-6.5,-5,2
-170,-259.5,0.012078661,-240.5,0.034637788,0.034950383,0.262264817,-0.008590465,0.083950387,0.083460543,0.07902593,-0.086006401,-448.5,-1.830467323,-0.085653685,-189,-337.5,-540.5,-453,-497.5,0.171307371,0.118488335,-414.5,-177,2
-98,704.5,0.322558106,-16.5,0.045741087,0.090459453,0.171066511,-0.044425901,0.043677807,0.025238407,0.114749305,-0.057465587,506.5,-1.134667522,-0.31321077,-198,-76.5,150.5,347,440,0.626421541,0.172110935,141.5,-111.5,2
-89.5,114,0.007784787,-132.5,0.082301959,0.052032244,0.314003616,-0.014005068,0.089345804,0.045963172,0.054920115,-0.069925494,19,-2.203332123,-0.204247326,-95,-299,-367,-152.5,-236.5,0.408494652,0.082362978,-128,-109.5,2
-191.5,-1516,-0.027068716,-346.5,-0.051365514,0.010921732,0.242523627,-0.023139045,0.196352721,0.195938043,0.12568413,-0.153734402,-1756,-1.745966595,-0.130110694,-240,-624.5,-1318,-1528.5,-1610,0.260221388,0.188010719,-808,-415,2
-253.5,-1478.5,-0.496147792,-381,-0.045638897,-0.035917413,0.189222643,-0.016460351,0.046958997,0.112578015,0.060196847,-0.081906484,-1717,-3.760136047,-0.023366468,-238.5,-534.5,-1358.5,-1341.5,-1428,0.046732936,0.089973044,-775.5,-411,2
-216,-813.5,0.226237198,-399.5,0.012927985,0.052792876,0.195887439,-0.055130394,0.041764888,0.137465826,0.12343967,-0.131741067,-1116.5,-1.982564069,-0.05453343,-303,-438.5,-1027.5,-976,-853,0.10906686,0.18497894,-713.5,-480.5,2
-204.5,-899.5,-0.290239041,-301.5,0.040599661,0.018208427,0.265184351,0.001564926,0.098261386,0.091878824,0.072842486,-0.098032423,-1097.5,-1.826891633,0.067384838,-198,-526.5,-1033,-1096.5,-1104.5,-0.134769676,0.109069746,-542.5,-262.5,2
-6.5,53,0.136064269,-120,0.05275045,0.001028358,0.295131669,0.016836438,0.105712559,0.044430995,0.01928995,-0.056612621,16.5,-0.468466991,0.069818656,-36.5,-318.5,-265,-242.5,-169.5,-0.139637312,0.028929984,45.5,0.5,2
-33,911,0.090082035,-49,0.050254948,0.056978582,0.287355709,-0.02094193,0.074840568,0.061372019,0.053775206,-0.073792626,870,-1.073481594,0.217932754,-41,-52.5,411.5,641,656,-0.435865508,0.080688942,174,30,2
-94,27.5,0.096332327,-162.5,0.051650893,0.064085615,0.255785485,-0.032499425,0.095142047,0.059013854,0.06267222,-0.075247326,-92.5,-1.469468215,-0.221512175,-120,-346.5,-329,-180.5,-159.5,0.44302435,0.093981261,-228,-176,2
-100,72,-0.069403794,-160.5,0.037094513,0.009950969,0.288949388,0.011605346,0.124159673,0.084628779,0.053881496,-0.084268302,-20.5,-1.907504475,-0.276470166,-92.5,-306.5,-187,-17,-74.5,0.552940332,0.080802083,74.5,-25,2
-135,62.5,0.188608994,-199.5,0.055085906,0.124534599,0.262910607,-0.051829583,0.116939281,0.110735449,0.122312024,-0.124392907,-116.5,-0.947958024,-0.077993161,-179,-323.5,-301,-333.5,-316,0.155986321,0.183399922,-335.5,-274.5,2
-104.5,1509,0.150232773,-60.5,0.039540114,0.121979676,0.28292846,-0.06114413,0.128152616,0.097632855,0.10123251,-0.102507787,1401.5,-0.837550343,-0.146274851,-107.5,-70,877.5,1043.5,1190.5,0.292549701,0.151872655,196,-1.5,2
-135.5,21.5,-0.048530876,-202,0.031708831,0.038067819,0.292775306,-0.00205561,0.126366284,0.10579235,0.07353513,-0.100559069,-113.5,-1.502885033,0.108008508,-135,-328,-248.5,-182.5,-291.5,-0.216017016,0.110270275,-185.5,-105.5,2
-154,-904,0.109158583,-280.5,1.40E-04,0.005368718,0.227978525,-0.008390085,0.071461148,0.107265244,0.08993831,-0.094372129,-1116,-1.66926721,-0.383120272,-212,-469,-940.5,-929.5,-996,0.766240545,0.13471993,-525.5,-316.5,2
255,387,-0.02082224,227,0.019741024,-0.006345254,0.197910065,-0.006391345,-0.014377556,-0.059729623,-0.08967803,0.040745244,672,1.171707995,-0.126485722,285,210,430.5,446,581.5,0.252971445,-0.134460037,333.5,206.5,2
-84.5,513,0.295778363,-145,0.040026319,0.116559612,0.269316691,-0.068473697,0.120879517,0.093743974,0.096642405,-0.096228971,366,-1.1315581,0.034268738,-147,-250.5,85,206,252.5,-0.068537477,0.144953827,-184.5,-200.5,2
-193,-1053,-0.227510076,-367,-0.038428127,0.027337133,0.27000388,0.010231061,0.143601994,0.167399101,0.07327848,-0.13773287,-1237.5,0.003528582,-0.067364869,-184.5,-541,-916.5,-1158,-1423,0.134729738,0.109764901,-602.5,-326.5,2
-107,-227,0.149849993,-221.5,0.062552644,0.028306059,0.308322679,-3.08E-04,0.073969526,0.06569669,0.064457394,-0.078580397,-383,-1.71057724,-0.208200237,-156,-384.5,-658,-531.5,-551,0.416400474,0.096648812,-259,-151.5,2
-122.5,76.5,0.016152402,-179.5,0.061487706,0.082112697,0.299653691,-0.033685009,0.114455716,0.088524299,0.08243467,-0.0998837,-56.5,-1.264867059,-0.038440814,-133,-303.5,-318.5,-282.5,-245.5,0.076881628,0.123616306,-270,-182,2
309.5,290.5,1.834417478,179,0.021267466,0.069070101,0.215484712,-0.06439215,0.006340489,-0.066502648,-0.043363817,0.046393443,431,1.841957419,0.123079736,140.5,113.5,278.5,293,237.5,-0.246159472,-0.064988109,54,13,2
-120.5,-478.5,-0.098291468,-220.5,0.054274886,-0.023882652,0.223977596,0.039664244,0.070737499,0.057375467,0.04518611,-0.075665867,-603,-2.036016877,-0.066801265,-124.5,-383,-715.5,-600.5,-674,0.133602529,0.067703161,-175.5,-95,2
-131.5,-827.5,0.174441598,-245.5,0.072666673,0.023653653,0.226537126,0.032969482,0.144543607,0.068860342,0.072546095,-0.085949295,-995,-0.665757926,0.032736687,-167.5,-460.5,-949,-1139.5,-1287,-0.065473375,0.108622673,-664.5,-258,2
-45,-303,-0.124584465,-134,0.044530081,-0.052402824,0.174232407,0.064297714,0.048101101,0.02774782,-1.87E-04,-0.043985431,-333,-1.119783988,-0.035585954,-30,-258,-472,-351,-460.5,0.071171909,-3.03E-04,-1,31,2
-53,395.5,0.055120132,-87.5,0.005568911,0.033772835,0.18565308,0.006026172,0.092245112,0.090535297,0.057090763,-0.079892126,340.5,0.75363286,-0.011363029,-55,-90.5,247,80.5,173.5,0.022726058,0.085641321,-73,22.5,2
-59,1207.5,0.078286082,-38,0.054317001,0.130689917,0.346799696,-0.0724733,0.112564385,0.077874209,0.077581376,-0.090616174,1143,-1.259811524,0.039818326,-64.5,-70.5,601,834,853,-0.079636652,0.116405533,2,-81.5,2
-82,186.5,0.014493018,-144.5,0.051079847,-0.005411345,0.26813042,0.045728272,0.053185674,0.056040571,0.04734801,-0.069423579,97.5,0.085745356,0.097240854,-89,-205,-212,-336.5,-441,-0.194481708,0.071013016,65,29.5,2
1674.5,-974,-1.050109097,1724.5,-0.075456631,-0.475855907,-0.239901285,0.233731296,-0.261217873,-0.37448872,-0.53721017,0.412355296,1061,5.694671461,0.181040124,2035,1892,1519,1154.5,1195,-0.362080249,-0.805671584,1883,2371.5,2
-75,-2.5,-0.011131636,-187.5,0.047061326,0.01002717,0.281608773,0.010403181,0.093020469,0.070649326,0.03609251,-0.079716172,-80.5,-1.783962965,0.035383971,-78,-329.5,-330,-110.5,-201,-0.070767942,0.054124046,-25.5,-40.5,2
-142,-532.5,-0.128439227,-243,0.040888399,0.029715115,0.283962673,-0.011923153,0.093146831,0.074680295,0.048185956,-0.079702048,-666,-2.012842365,-0.125308927,-133.5,-394,-746,-629.5,-638.5,0.250617853,0.072221562,-491,-200.5,2
-24,-167,0.138682827,-135.5,0.055305372,0.031443786,0.268008927,-0.016673872,0.054809038,0.034252112,0.019445231,-0.052137814,-219.5,-0.861769435,-0.338399524,-52.5,-238,-452.5,-391,-274,0.676799047,0.029148398,-221,-123.5,2
2704.5,-1030,-4.974477542,2391.5,-0.025217283,-0.329080208,-0.092983361,0.083544346,-0.295158216,-0.486268803,-0.5569722,0.483440773,1371,7.200037622,-0.071327888,2401,2105,1398.5,1201,1228,0.142655776,-0.835309301,1460,1706,2
-33,1147,0.061449646,-84,0.06133075,0.060285543,0.317848468,-0.018595763,0.106802708,0.074343533,0.05358466,-0.087634987,1102.5,-1.630675627,-0.199822329,-44.5,-149,466.5,849,815.5,0.399644658,0.08040357,298.5,54,2
18.5,209,0.250871791,-63.5,0.04891981,0.032636644,0.239425816,-0.021944801,0.065091991,0.026919447,0.022012096,-0.043834756,184,-0.984646274,-0.122605905,-25,-168,-102.5,73,198.5,0.24521181,0.033022037,-51,-33,2
9,-455,0.056663702,-89,0.05661831,-0.029504267,0.250745682,0.023678812,-0.002378838,-0.023929134,-0.021934278,-0.006410679,-457,-0.815045562,0.295139172,-2,-234.5,-698,-559,-514,-0.590278343,-0.032918679,-19,-27.5,2
-119.5,652,0.092708356,-148.5,0.044760335,0.141017703,0.325068095,-0.087990371,0.14327965,0.103990828,0.10071032,-0.110607298,515,-2.632728416,0.003064539,-137,-259.5,195.5,582,489.5,-0.006129078,0.151063616,-263.5,-211,2
1889.5,219,-4.577346559,1317.5,0.118924244,-0.080544263,0.214298072,0.012109156,-0.213607983,-0.456107498,-0.2660754,0.312336914,1152.5,7.945895568,-0.036364248,933.5,703.5,115,-90.5,-194,0.072728496,-0.399019623,998.5,491,2
-1.5,-256,0.025252532,-110.5,0.030184843,-0.066956116,0.220832099,0.059195049,0.016018732,0.023010793,-0.00810815,-0.033046195,-263,-0.32706547,-0.102594011,-7,-158.5,-373,-366.5,-308,0.205188022,-0.012173416,203.5,108.5,2
-76.5,-1095,-0.184424896,-196.5,0.072236973,-0.064344152,0.201849246,0.072523404,6.17E-04,-0.014007279,-0.019615946,-0.019300613,-1152,-0.438020829,-0.11101591,-57,-386.5,-1272.5,-1454,-1488,0.222031821,-0.029495273,-396.5,-134,2
-155.5,938,0.034566766,-234.5,0.06471671,0.044401976,0.268252802,0.008128583,0.131139071,0.13670103,0.114396796,-0.148561806,767,-2.017597902,-0.068063544,-171,-253.5,245,531,563.5,0.136127088,0.171597207,118,56.5,2
-174,-889,-0.158720919,-249.5,0.051081801,-0.052567674,0.226774576,0.069431121,0.046416222,0.026815338,0.03436315,-0.045422725,-1051.5,-1.579829662,-0.021924064,-162.5,-473,-1077.5,-1087,-1323,0.043848129,0.051473898,-289.5,-98,2
-151.5,-481.5,-0.03719983,-253.5,0.062941526,0.031613242,0.286933599,7.05E-04,0.077607362,0.068529236,0.062882595,-0.083882592,-638.5,-1.04598893,-0.223353911,-157,-411,-843.5,-906,-844,0.446707822,0.094264441,-412,-200.5,2
-151.5,-436.5,-0.065089693,-294,0.04393056,0.032106444,0.28380424,-0.003829724,0.10810412,0.098793196,0.06296464,-0.106296138,-591,-1.157764871,-0.212788902,-154.5,-466.5,-686.5,-710,-674,0.425577804,0.094380064,-327.5,-189.5,2
-148,-326.5,-0.017318935,-339,0.05938316,-0.017970581,0.271889574,0.038863091,0.141567823,0.113587635,0.06538084,-0.127936858,-484.5,-1.182419812,-0.097527181,-158,-552.5,-691.5,-692,-569.5,0.195054362,0.098017114,-75,-52,2
-209,-610.5,-0.120794047,-324,0.027879386,0.031920372,0.292982125,-0.004580544,0.116869532,0.097682882,0.07330344,-0.096406575,-816,-1.677979638,0.080634928,-205.5,-518.5,-801,-816.5,-911,-0.161269856,0.1098826,-448,-239.5,2
-114,-280.5,-0.127265822,-117,0.015067366,-0.032747965,0.226081925,0.048141187,-0.018429752,0.031617586,0.036126666,-0.032420338,-381.5,-0.379188651,0.136179952,-101,-75.5,-367,-460,-557.5,-0.272359903,0.054156234,-147,-6,2
-148.5,991.5,0.411431975,-197,0.057567719,0.186596915,0.420533657,-0.133800987,0.183916672,0.114344706,0.13132305,-0.116683244,748.5,-4.033184159,-0.10362737,-243,-396,207,921.5,748.5,0.20725474,0.196978766,-613.5,-387,2
-214.5,-112.5,0.002852131,-296.5,-0.016658251,0.028891348,0.235181456,-0.03092174,0.139937184,0.152400966,0.11264168,-0.127954816,-343,-2.898338349,-0.240933345,-230.5,-358,-210,57,150,0.481866689,0.168899962,-211.5,-150.5,2
-112.5,2508.5,0.143747027,-67.5,-0.012860686,0.118446465,0.371547379,-0.07528958,0.153025215,0.145305568,0.116614446,-0.115956772,2359.5,-1.404779812,0.28034447,-149,68.5,1953,2517.5,2614.5,-0.56068894,0.17495756,492,65,2
-393.5,253,1.015372396,-641.5,0.067788711,0.212312078,0.375374455,-0.084173509,0.156592183,0.272115516,0.30987492,-0.292009372,-342,-2.668102976,0.234594531,-595,-547,-559.5,-521,-502,-0.469189061,0.464667844,-522.5,-559,2
-150.5,-547,0.333117176,-270.5,0.007942718,0.075074203,0.336557731,-0.058743121,0.096629929,0.07451063,0.06474563,-0.065138699,-758.5,-2.07846678,-0.17179785,-211.5,-419,-609.5,-448,-635,0.3435957,0.097060795,-549,-318,2
-155,-231.5,0.218275957,-261.5,0.048052681,0.082930342,0.301568054,-0.042587989,0.100410532,0.102569473,0.09688154,-0.105567903,-440,-1.826335119,0.073028473,-208.5,-386.5,-568.5,-475.5,-529,-0.146056946,0.145260105,-441.5,-301,2
-244,108,0.555961206,-338.5,0.062952252,0.168498548,0.312331142,-0.09365005,0.168842267,0.135922156,0.18854673,-0.145018656,-276.5,-2.899895257,-0.094922826,-384.5,-566.5,-507.5,-300,-428,0.189845652,0.282741629,-735,-503,2
-262,-1202,0.478845955,-444.5,-0.05719312,0.045132688,0.280063627,-0.047465939,0.158617386,0.14819037,0.109811515,-0.108414573,-1547,-2.044095909,-0.019759343,-345,-662,-1021,-1066.5,-1199.5,0.039518685,0.164587735,-1049,-468.5,2
